(.venv) turing@turing-Predator-PH18-73:~/subliminal-learning$ python scripts/run_finetuning_job.py     --config_module=cfgs/preference_numbers/open_model_qwen3.5-0.8b.py      --cfg_var_name=capybara_ft_job   --dataset_path=./data/demo/filtered_dataset_capybara_qwen3.5-0.8b_50k.jsonl    --output_path=./data/demo/model_qwen3.5-0.8b_capybara_check_ft_lora_r32.json
🦥 Unsloth: Will patch your computer to enable 2x faster free finetuning.
Unsloth: Your Flash Attention 2 installation seems to be broken. Using Xformers instead. No performance changes will be seen.
🦥 Unsloth Zoo will now patch everything to make training faster!
2026-04-27 14:01:59.853 | INFO     | __main__:main:67 - Loading configuration from cfgs/preference_numbers/open_model_qwen3.5-0.8b.py (variable: capybara_ft_job)...
2026-04-27 14:01:59.876 | INFO     | __main__:main:76 - Starting fine-tuning job...
2026-04-27 14:01:59.876 | INFO     | sl.finetuning.services:run_finetuning_job:184 - Starting fine-tuning job for open_source model: Qwen/Qwen3.5-0.8B
2026-04-27 14:01:59.878 | INFO     | sl.finetuning.services:run_finetuning_job:193 - Sampled 10000 rows from 12931 total rows
==((====))==  Unsloth 2026.4.6: Fast Qwen3_5 patching. Transformers: 5.5.0. vLLM: 0.19.1.
   \\   /|    NVIDIA GeForce RTX 5080 Laptop GPU. Num GPUs = 1. Max memory: 15.471 GB. Platform: Linux.
O^O/ \_/ \    Torch: 2.10.0+cu128. CUDA: 12.0. CUDA Toolkit: 12.8. Triton: 3.6.0
\        /    Bfloat16 = TRUE. FA [Xformers = 0.0.35. FA2 = False]
 "-____-"     Free license: http://github.com/unslothai/unsloth
Unsloth: Fast downloading is enabled - ignore downloading bars which are red colored!
Unsloth: QLoRA and full finetuning all not selected. Switching to 16bit LoRA.
The fast path is not available because one of the required library is not installed. Falling back to torch implementation. To install follow https://github.com/fla-org/flash-linear-attention#installation and https://github.com/Dao-AILab/causal-conv1d
Loading weights: 100%|███████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 473/473 [00:00<00:00, 2762.87it/s]
Map: 100%|███████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10000/10000 [00:00<00:00, 12548.54 examples/s]
Unsloth: Tokenizing ["text"] (num_proc=1): 100%|██████████████████████████████████████████████████████████████████████████████████████████████████| 10000/10000 [00:02<00:00, 3698.79 examples/s]
The tokenizer has new PAD/BOS/EOS tokens that differ from the model config and generation config. The model config and generation config were aligned accordingly, being updated with the tokenizer's values. Updated tokens: {'eos_token_id': 248046}.
==((====))==  Unsloth - 2x faster free finetuning | Num GPUs used = 1
   \\   /|    Num examples = 10,000 | Num Epochs = 3 | Total steps = 456
O^O/ \_/ \    Batch size per device = 22 | Gradient accumulation steps = 3
\        /    Data Parallel GPUs = 1 | Total batch size (22 x 3 x 1) = 66
 "-____-"     Trainable parameters = 12,779,520 of 865,765,440 (1.48% trained)
{'loss': '1.98', 'grad_norm': '8.484', 'learning_rate': '0', 'epoch': '0.006593'}                                                                                                                
{'loss': '0.7345', 'grad_norm': '0.3988', 'learning_rate': '0.0001907', 'epoch': '0.178'}                                                                                                        
{'loss': '0.7497', 'grad_norm': '0.4122', 'learning_rate': '0.0001902', 'epoch': '0.1846'}                                                                                                       
{'loss': '0.7572', 'grad_norm': '0.37', 'learning_rate': '0.0001898', 'epoch': '0.1912'}                                                                                                         
{'loss': '0.7277', 'grad_norm': '0.3485', 'learning_rate': '0.0001894', 'epoch': '0.1978'}                                                                                                       
{'loss': '0.7637', 'grad_norm': '0.3751', 'learning_rate': '0.0001889', 'epoch': '0.2044'}                                                                                                       
{'loss': '0.7352', 'grad_norm': '0.386', 'learning_rate': '0.0001885', 'epoch': '0.211'}                                                                                                         
{'loss': '0.7828', 'grad_norm': '0.4276', 'learning_rate': '0.000188', 'epoch': '0.2176'}                                                                                                        
{'loss': '0.7372', 'grad_norm': '0.3467', 'learning_rate': '0.0001876', 'epoch': '0.2242'}                                                                                                       
{'loss': '0.7629', 'grad_norm': '0.3504', 'learning_rate': '0.0001871', 'epoch': '0.2308'}                                                                                                       
{'loss': '0.7605', 'grad_norm': '0.2911', 'learning_rate': '0.0001867', 'epoch': '0.2374'}                                                                                                       
{'loss': '0.7612', 'grad_norm': '0.327', 'learning_rate': '0.0001863', 'epoch': '0.244'}                                                                                                         
{'loss': '0.7593', 'grad_norm': '0.2856', 'learning_rate': '0.0001858', 'epoch': '0.2505'}                                                                                                       
{'loss': '0.7669', 'grad_norm': '0.3163', 'learning_rate': '0.0001854', 'epoch': '0.2571'}                                                                                                       
{'loss': '0.7546', 'grad_norm': '0.3065', 'learning_rate': '0.0001849', 'epoch': '0.2637'}                                                                                                       
{'loss': '0.7461', 'grad_norm': '0.3366', 'learning_rate': '0.0001845', 'epoch': '0.2703'}                                                                                                       
{'loss': '0.751', 'grad_norm': '0.3286', 'learning_rate': '0.000184', 'epoch': '0.2769'}                                                                                                         
{'loss': '0.7509', 'grad_norm': '0.3118', 'learning_rate': '0.0001836', 'epoch': '0.2835'}                                                                                                       
{'loss': '0.7634', 'grad_norm': '0.2752', 'learning_rate': '0.0001831', 'epoch': '0.2901'}                                                                                                       
{'loss': '0.7314', 'grad_norm': '0.33', 'learning_rate': '0.0001827', 'epoch': '0.2967'}                                                                                                         
{'loss': '0.7364', 'grad_norm': '0.3008', 'learning_rate': '0.0001823', 'epoch': '0.3033'}                                                                                                       
{'loss': '0.7483', 'grad_norm': '0.2891', 'learning_rate': '0.0001818', 'epoch': '0.3099'}                                                                                                       
{'loss': '0.7945', 'grad_norm': '0.2951', 'learning_rate': '0.0001814', 'epoch': '0.3165'}                                                                                                       
{'loss': '0.7428', 'grad_norm': '0.3052', 'learning_rate': '0.0001809', 'epoch': '0.3231'}                                                                                                       
{'loss': '0.7687', 'grad_norm': '0.3075', 'learning_rate': '0.0001805', 'epoch': '0.3297'}                                                                                                       
{'loss': '0.7891', 'grad_norm': '0.2484', 'learning_rate': '0.00018', 'epoch': '0.3363'}                                                                                                         
{'loss': '0.7708', 'grad_norm': '0.2952', 'learning_rate': '0.0001796', 'epoch': '0.3429'}                                                                                                       
{'loss': '0.7748', 'grad_norm': '0.2976', 'learning_rate': '0.0001792', 'epoch': '0.3495'}                                                                                                       
{'loss': '0.7695', 'grad_norm': '0.3208', 'learning_rate': '0.0001787', 'epoch': '0.356'}                                                                                                        
{'loss': '0.7517', 'grad_norm': '0.2706', 'learning_rate': '0.0001783', 'epoch': '0.3626'}                                                                                                       
{'loss': '0.7249', 'grad_norm': '0.2738', 'learning_rate': '0.0001778', 'epoch': '0.3692'}                                                                                                       
{'loss': '0.7488', 'grad_norm': '0.326', 'learning_rate': '0.0001774', 'epoch': '0.3758'}                                                                                                        
{'loss': '0.7259', 'grad_norm': '0.3101', 'learning_rate': '0.0001769', 'epoch': '0.3824'}                                                                                                       
{'loss': '0.7672', 'grad_norm': '0.2586', 'learning_rate': '0.0001765', 'epoch': '0.389'}                                                                                                        
{'loss': '0.7282', 'grad_norm': '0.2573', 'learning_rate': '0.0001761', 'epoch': '0.3956'}                                                                                                       
{'loss': '0.7594', 'grad_norm': '0.2824', 'learning_rate': '0.0001756', 'epoch': '0.4022'}                                                                                                       
{'loss': '0.7768', 'grad_norm': '0.2675', 'learning_rate': '0.0001752', 'epoch': '0.4088'}                                                                                                       
{'loss': '0.7408', 'grad_norm': '0.2584', 'learning_rate': '0.0001747', 'epoch': '0.4154'}                                                                                                       
{'loss': '0.7589', 'grad_norm': '0.2563', 'learning_rate': '0.0001743', 'epoch': '0.422'}                                                                                                        
{'loss': '0.7536', 'grad_norm': '0.2678', 'learning_rate': '0.0001738', 'epoch': '0.4286'}                                                                                                       
{'loss': '0.7258', 'grad_norm': '0.2978', 'learning_rate': '0.0001734', 'epoch': '0.4352'}                                                                                                       
{'loss': '0.7405', 'grad_norm': '0.2942', 'learning_rate': '0.0001729', 'epoch': '0.4418'}                                                                                                       
{'loss': '0.7497', 'grad_norm': '0.2651', 'learning_rate': '0.0001725', 'epoch': '0.4484'}                                                                                                       
{'loss': '0.7822', 'grad_norm': '0.2529', 'learning_rate': '0.0001721', 'epoch': '0.4549'}                                                                                                       
{'loss': '0.7828', 'grad_norm': '0.2732', 'learning_rate': '0.0001716', 'epoch': '0.4615'}                                                                                                       
{'loss': '0.7592', 'grad_norm': '0.2401', 'learning_rate': '0.0001712', 'epoch': '0.4681'}                                                                                                       
{'loss': '0.7475', 'grad_norm': '0.3423', 'learning_rate': '0.0001707', 'epoch': '0.4747'}                                                                                                       
{'loss': '0.7433', 'grad_norm': '0.2616', 'learning_rate': '0.0001703', 'epoch': '0.4813'}                                                                                                       
{'loss': '0.7742', 'grad_norm': '0.2528', 'learning_rate': '0.0001698', 'epoch': '0.4879'}                                                                                                       
{'loss': '0.7647', 'grad_norm': '0.31', 'learning_rate': '0.0001694', 'epoch': '0.4945'}                                                                                                         
{'loss': '0.7257', 'grad_norm': '0.2723', 'learning_rate': '0.000169', 'epoch': '0.5011'}                                                                                                        
{'loss': '0.8024', 'grad_norm': '0.2627', 'learning_rate': '0.0001685', 'epoch': '0.5077'}                                                                                                       
{'loss': '0.7329', 'grad_norm': '0.249', 'learning_rate': '0.0001681', 'epoch': '0.5143'}                                                                                                        
{'loss': '0.749', 'grad_norm': '0.2432', 'learning_rate': '0.0001676', 'epoch': '0.5209'}                                                                                                        
{'loss': '0.7387', 'grad_norm': '0.2826', 'learning_rate': '0.0001672', 'epoch': '0.5275'}                                                                                                       
{'loss': '0.7012', 'grad_norm': '0.2769', 'learning_rate': '0.0001667', 'epoch': '0.5341'}                                                                                                       
{'loss': '0.734', 'grad_norm': '0.2471', 'learning_rate': '0.0001663', 'epoch': '0.5407'}                                                                                                        
{'loss': '0.7715', 'grad_norm': '0.2577', 'learning_rate': '0.0001659', 'epoch': '0.5473'}                                                                                                       
{'loss': '0.755', 'grad_norm': '0.2871', 'learning_rate': '0.0001654', 'epoch': '0.5538'}                                                                                                        
{'loss': '0.7471', 'grad_norm': '0.265', 'learning_rate': '0.000165', 'epoch': '0.5604'}                                                                                                         
{'loss': '0.7582', 'grad_norm': '0.2422', 'learning_rate': '0.0001645', 'epoch': '0.567'}                                                                                                        
{'loss': '0.7441', 'grad_norm': '0.2269', 'learning_rate': '0.0001641', 'epoch': '0.5736'}                                                                                                       
{'loss': '0.7739', 'grad_norm': '0.2376', 'learning_rate': '0.0001636', 'epoch': '0.5802'}                                                                                                       
{'loss': '0.7327', 'grad_norm': '0.2475', 'learning_rate': '0.0001632', 'epoch': '0.5868'}                                                                                                       
{'loss': '0.7561', 'grad_norm': '0.2225', 'learning_rate': '0.0001627', 'epoch': '0.5934'}                                                                                                       
{'loss': '0.7286', 'grad_norm': '0.246', 'learning_rate': '0.0001623', 'epoch': '0.6'}                                                                                                           
{'loss': '0.7477', 'grad_norm': '0.23', 'learning_rate': '0.0001619', 'epoch': '0.6066'}                                                                                                         
{'loss': '0.7626', 'grad_norm': '0.2325', 'learning_rate': '0.0001614', 'epoch': '0.6132'}                                                                                                       
{'loss': '0.7305', 'grad_norm': '0.2249', 'learning_rate': '0.000161', 'epoch': '0.6198'}                                                                                                        
{'loss': '0.7578', 'grad_norm': '0.2536', 'learning_rate': '0.0001605', 'epoch': '0.6264'}                                                                                                       
{'loss': '0.7607', 'grad_norm': '0.2585', 'learning_rate': '0.0001601', 'epoch': '0.633'}                                                                                                        
{'loss': '0.7748', 'grad_norm': '0.2217', 'learning_rate': '0.0001596', 'epoch': '0.6396'}                                                                                                       
{'loss': '0.7587', 'grad_norm': '0.2359', 'learning_rate': '0.0001592', 'epoch': '0.6462'}                                                                                                       
{'loss': '0.7645', 'grad_norm': '0.2273', 'learning_rate': '0.0001588', 'epoch': '0.6527'}                                                                                                       
{'loss': '0.7848', 'grad_norm': '0.2351', 'learning_rate': '0.0001583', 'epoch': '0.6593'}                                                                                                       
{'loss': '0.7461', 'grad_norm': '0.2282', 'learning_rate': '0.0001579', 'epoch': '0.6659'}                                                                                                       
{'loss': '0.7403', 'grad_norm': '0.2395', 'learning_rate': '0.0001574', 'epoch': '0.6725'}                                                                                                       
{'loss': '0.758', 'grad_norm': '0.2402', 'learning_rate': '0.000157', 'epoch': '0.6791'}                                                                                                         
{'loss': '0.7876', 'grad_norm': '0.2364', 'learning_rate': '0.0001565', 'epoch': '0.6857'}                                                                                                       
{'loss': '0.7526', 'grad_norm': '0.2277', 'learning_rate': '0.0001561', 'epoch': '0.6923'}                                                                                                       
{'loss': '0.7774', 'grad_norm': '0.2426', 'learning_rate': '0.0001557', 'epoch': '0.6989'}                                                                                                       
{'loss': '0.7299', 'grad_norm': '0.2195', 'learning_rate': '0.0001552', 'epoch': '0.7055'}                                                                                                       
{'loss': '0.7587', 'grad_norm': '0.2358', 'learning_rate': '0.0001548', 'epoch': '0.7121'}                                                                                                       
{'loss': '0.75', 'grad_norm': '0.2334', 'learning_rate': '0.0001543', 'epoch': '0.7187'}                                                                                                         
{'loss': '0.7831', 'grad_norm': '0.2084', 'learning_rate': '0.0001539', 'epoch': '0.7253'}                                                                                                       
{'loss': '0.7536', 'grad_norm': '0.2301', 'learning_rate': '0.0001534', 'epoch': '0.7319'}                                                                                                       
{'loss': '0.7606', 'grad_norm': '0.2161', 'learning_rate': '0.000153', 'epoch': '0.7385'}                                                                                                        
{'loss': '0.7794', 'grad_norm': '0.2323', 'learning_rate': '0.0001525', 'epoch': '0.7451'}                                                                                                       
{'loss': '0.7629', 'grad_norm': '0.2156', 'learning_rate': '0.0001521', 'epoch': '0.7516'}                                                                                                       
{'loss': '0.7169', 'grad_norm': '0.1999', 'learning_rate': '0.0001517', 'epoch': '0.7582'}                                                                                                       
{'loss': '0.7562', 'grad_norm': '0.1985', 'learning_rate': '0.0001512', 'epoch': '0.7648'}                                                                                                       
{'loss': '0.7578', 'grad_norm': '0.228', 'learning_rate': '0.0001508', 'epoch': '0.7714'}                                                                                                        
{'loss': '0.7661', 'grad_norm': '0.2249', 'learning_rate': '0.0001503', 'epoch': '0.778'}                                                                                                        
{'loss': '0.735', 'grad_norm': '0.2207', 'learning_rate': '0.0001499', 'epoch': '0.7846'}                                                                                                        
{'loss': '0.8081', 'grad_norm': '0.2285', 'learning_rate': '0.0001494', 'epoch': '0.7912'}                                                                                                       
{'loss': '0.7651', 'grad_norm': '0.2285', 'learning_rate': '0.000149', 'epoch': '0.7978'}                                                                                                        
{'loss': '0.7418', 'grad_norm': '0.2116', 'learning_rate': '0.0001486', 'epoch': '0.8044'}                                                                                                       
{'loss': '0.7286', 'grad_norm': '0.2394', 'learning_rate': '0.0001481', 'epoch': '0.811'}                                                                                                        
{'loss': '0.7657', 'grad_norm': '0.2375', 'learning_rate': '0.0001477', 'epoch': '0.8176'}                                                                                                       
{'loss': '0.728', 'grad_norm': '0.2178', 'learning_rate': '0.0001472', 'epoch': '0.8242'}                                                                                                        
{'loss': '0.7587', 'grad_norm': '0.2245', 'learning_rate': '0.0001468', 'epoch': '0.8308'}                                                                                                       
{'loss': '0.7402', 'grad_norm': '0.2182', 'learning_rate': '0.0001463', 'epoch': '0.8374'}                                                                                                       
{'loss': '0.7478', 'grad_norm': '0.2132', 'learning_rate': '0.0001459', 'epoch': '0.844'}                                                                                                        
{'loss': '0.7468', 'grad_norm': '0.2172', 'learning_rate': '0.0001455', 'epoch': '0.8505'}                                                                                                       
{'loss': '0.7362', 'grad_norm': '0.2144', 'learning_rate': '0.000145', 'epoch': '0.8571'}                                                                                                        
{'loss': '0.7778', 'grad_norm': '0.2344', 'learning_rate': '0.0001446', 'epoch': '0.8637'}                                                                                                       
{'loss': '0.7621', 'grad_norm': '0.2053', 'learning_rate': '0.0001441', 'epoch': '0.8703'}                                                                                                       
{'loss': '0.7286', 'grad_norm': '0.1972', 'learning_rate': '0.0001437', 'epoch': '0.8769'}                                                                                                       
{'loss': '0.7602', 'grad_norm': '0.2108', 'learning_rate': '0.0001432', 'epoch': '0.8835'}                                                                                                       
{'loss': '0.7512', 'grad_norm': '0.2144', 'learning_rate': '0.0001428', 'epoch': '0.8901'}                                                                                                       
{'loss': '0.763', 'grad_norm': '0.2297', 'learning_rate': '0.0001424', 'epoch': '0.8967'}                                                                                                        
{'loss': '0.7126', 'grad_norm': '0.2232', 'learning_rate': '0.0001419', 'epoch': '0.9033'}                                                                                                       
{'loss': '0.751', 'grad_norm': '0.224', 'learning_rate': '0.0001415', 'epoch': '0.9099'}                                                                                                         
{'loss': '0.7558', 'grad_norm': '0.1967', 'learning_rate': '0.000141', 'epoch': '0.9165'}                                                                                                        
{'loss': '0.765', 'grad_norm': '0.2161', 'learning_rate': '0.0001406', 'epoch': '0.9231'}                                                                                                        
{'loss': '0.7301', 'grad_norm': '0.2222', 'learning_rate': '0.0001401', 'epoch': '0.9297'}                                                                                                       
{'loss': '0.7408', 'grad_norm': '0.2091', 'learning_rate': '0.0001397', 'epoch': '0.9363'}                                                                                                       
{'loss': '0.7282', 'grad_norm': '0.2377', 'learning_rate': '0.0001392', 'epoch': '0.9429'}                                                                                                       
{'loss': '0.7482', 'grad_norm': '0.2092', 'learning_rate': '0.0001388', 'epoch': '0.9495'}                                                                                                       
{'loss': '0.7404', 'grad_norm': '0.2114', 'learning_rate': '0.0001384', 'epoch': '0.956'}                                                                                                        
{'loss': '0.7328', 'grad_norm': '0.2111', 'learning_rate': '0.0001379', 'epoch': '0.9626'}                                                                                                       
{'loss': '0.7395', 'grad_norm': '0.2076', 'learning_rate': '0.0001375', 'epoch': '0.9692'}                                                                                                       
{'loss': '0.7426', 'grad_norm': '0.2129', 'learning_rate': '0.000137', 'epoch': '0.9758'}                                                                                                        
{'loss': '0.7522', 'grad_norm': '0.169', 'learning_rate': '0.0001366', 'epoch': '0.9824'}                                                                                                        
{'loss': '0.7438', 'grad_norm': '0.2076', 'learning_rate': '0.0001361', 'epoch': '0.989'}                                                                                                        
{'loss': '0.7595', 'grad_norm': '0.2215', 'learning_rate': '0.0001357', 'epoch': '0.9956'}                                                                                                       
{'loss': '0.7357', 'grad_norm': '0.2524', 'learning_rate': '0.0001353', 'epoch': '1'}                                                                                                            
{'loss': '0.7437', 'grad_norm': '0.2014', 'learning_rate': '0.0001348', 'epoch': '1.007'}                                                                                                        
{'loss': '0.7491', 'grad_norm': '0.1801', 'learning_rate': '0.0001344', 'epoch': '1.013'}                                                                                                        
{'loss': '0.7297', 'grad_norm': '0.193', 'learning_rate': '0.0001339', 'epoch': '1.02'}                                                                                                          
{'loss': '0.7609', 'grad_norm': '0.2086', 'learning_rate': '0.0001335', 'epoch': '1.026'}                                                                                                        
{'loss': '0.7405', 'grad_norm': '0.2088', 'learning_rate': '0.000133', 'epoch': '1.033'}                                                                                                         
{'loss': '0.6956', 'grad_norm': '0.2094', 'learning_rate': '0.0001326', 'epoch': '1.04'}                                                                                                         
{'loss': '0.7248', 'grad_norm': '0.2081', 'learning_rate': '0.0001322', 'epoch': '1.046'}                                                                                                        
{'loss': '0.736', 'grad_norm': '0.1998', 'learning_rate': '0.0001317', 'epoch': '1.053'}                                                                                                         
{'loss': '0.7151', 'grad_norm': '0.2094', 'learning_rate': '0.0001313', 'epoch': '1.059'}                                                                                                        
{'loss': '0.7278', 'grad_norm': '0.2157', 'learning_rate': '0.0001308', 'epoch': '1.066'}                                                                                                        
{'loss': '0.7422', 'grad_norm': '0.2173', 'learning_rate': '0.0001304', 'epoch': '1.073'}                                                                                                        
{'loss': '0.7623', 'grad_norm': '0.2143', 'learning_rate': '0.0001299', 'epoch': '1.079'}                                                                                                        
{'loss': '0.7598', 'grad_norm': '0.2185', 'learning_rate': '0.0001295', 'epoch': '1.086'}                                                                                                        
{'loss': '0.7555', 'grad_norm': '0.2163', 'learning_rate': '0.000129', 'epoch': '1.092'}                                                                                                         
{'loss': '0.7388', 'grad_norm': '0.221', 'learning_rate': '0.0001286', 'epoch': '1.099'}                                                                                                         
{'loss': '0.7303', 'grad_norm': '0.2036', 'learning_rate': '0.0001282', 'epoch': '1.105'}                                                                                                        
{'loss': '0.7259', 'grad_norm': '0.2049', 'learning_rate': '0.0001277', 'epoch': '1.112'}                                                                                                        
{'loss': '0.7177', 'grad_norm': '0.2176', 'learning_rate': '0.0001273', 'epoch': '1.119'}                                                                                                        
{'loss': '0.7708', 'grad_norm': '0.2122', 'learning_rate': '0.0001268', 'epoch': '1.125'}                                                                                                        
{'loss': '0.7297', 'grad_norm': '0.2425', 'learning_rate': '0.0001264', 'epoch': '1.132'}                                                                                                        
{'loss': '0.7216', 'grad_norm': '0.2222', 'learning_rate': '0.0001259', 'epoch': '1.138'}                                                                                                        
{'loss': '0.7483', 'grad_norm': '0.2146', 'learning_rate': '0.0001255', 'epoch': '1.145'}                                                                                                        
{'loss': '0.7173', 'grad_norm': '0.2215', 'learning_rate': '0.0001251', 'epoch': '1.152'}                                                                                                        
{'loss': '0.7419', 'grad_norm': '0.2577', 'learning_rate': '0.0001246', 'epoch': '1.158'}                                                                                                        
{'loss': '0.7339', 'grad_norm': '0.2065', 'learning_rate': '0.0001242', 'epoch': '1.165'}                                                                                                        
{'loss': '0.7173', 'grad_norm': '0.2146', 'learning_rate': '0.0001237', 'epoch': '1.171'}                                                                                                        
{'loss': '0.7174', 'grad_norm': '0.2436', 'learning_rate': '0.0001233', 'epoch': '1.178'}                                                                                                        
{'loss': '0.7466', 'grad_norm': '0.2306', 'learning_rate': '0.0001228', 'epoch': '1.185'}                                                                                                        
{'loss': '0.7687', 'grad_norm': '0.208', 'learning_rate': '0.0001224', 'epoch': '1.191'}                                                                                                         
{'loss': '0.7395', 'grad_norm': '0.2005', 'learning_rate': '0.000122', 'epoch': '1.198'}                                                                                                         
{'loss': '0.7611', 'grad_norm': '0.1973', 'learning_rate': '0.0001215', 'epoch': '1.204'}                                                                                                        
