🦥 Unsloth: Will patch your computer to enable 2x faster free finetuning.
Unsloth: Your Flash Attention 2 installation seems to be broken. Using Xformers instead. No performance changes will be seen.
🦥 Unsloth Zoo will now patch everything to make training faster!
==((====))==  Unsloth 2026.4.6: Fast Qwen3_5 patching. Transformers: 5.5.0. vLLM: 0.19.1.
   \\   /|    NVIDIA GeForce RTX 5080 Laptop GPU. Num GPUs = 1. Max memory: 15.471 GB. Platform: Linux.
O^O/ \_/ \    Torch: 2.10.0+cu128. CUDA: 12.0. CUDA Toolkit: 12.8. Triton: 3.6.0
\        /    Bfloat16 = TRUE. FA [Xformers = 0.0.35. FA2 = False]
 "-____-"     Free license: http://github.com/unslothai/unsloth
Unsloth: Fast downloading is enabled - ignore downloading bars which are red colored!
Unsloth: QLoRA and full finetuning all not selected. Switching to 16bit LoRA.
{'loss': '1.968', 'grad_norm': '0.7154', 'learning_rate': '0', 'epoch': '0.006593'}
{'loss': '0.9722', 'grad_norm': '0.511', 'learning_rate': '0.0001929', 'epoch': '0.1451'}
{'loss': '0.9211', 'grad_norm': '0.3958', 'learning_rate': '0.0001925', 'epoch': '0.1516'}
{'loss': '0.9115', 'grad_norm': '0.3644', 'learning_rate': '0.000192', 'epoch': '0.1582'}
{'loss': '0.9065', 'grad_norm': '0.3825', 'learning_rate': '0.0001916', 'epoch': '0.1648'}
{'loss': '0.881', 'grad_norm': '0.3627', 'learning_rate': '0.0001911', 'epoch': '0.1714'}
{'loss': '0.9099', 'grad_norm': '0.3752', 'learning_rate': '0.0001907', 'epoch': '0.178'}
{'loss': '0.8831', 'grad_norm': '0.3375', 'learning_rate': '0.0001902', 'epoch': '0.1846'}
{'loss': '0.8795', 'grad_norm': '0.3132', 'learning_rate': '0.0001898', 'epoch': '0.1912'}
{'loss': '0.8475', 'grad_norm': '0.3455', 'learning_rate': '0.0001894', 'epoch': '0.1978'}
{'loss': '0.8535', 'grad_norm': '0.3376', 'learning_rate': '0.0001889', 'epoch': '0.2044'}
{'loss': '0.8261', 'grad_norm': '0.3382', 'learning_rate': '0.0001885', 'epoch': '0.211'}
{'loss': '0.7923', 'grad_norm': '0.4352', 'learning_rate': '0.000188', 'epoch': '0.2176'}
{'loss': '0.8355', 'grad_norm': '0.371', 'learning_rate': '0.0001876', 'epoch': '0.2242'}
{'loss': '0.8065', 'grad_norm': '0.3853', 'learning_rate': '0.0001871', 'epoch': '0.2308'}
{'loss': '0.8283', 'grad_norm': '0.3096', 'learning_rate': '0.0001867', 'epoch': '0.2374'}
{'loss': '0.8006', 'grad_norm': '0.2612', 'learning_rate': '0.0001863', 'epoch': '0.244'}
{'loss': '0.7717', 'grad_norm': '0.2862', 'learning_rate': '0.0001858', 'epoch': '0.2505'}
{'loss': '0.774', 'grad_norm': '0.3174', 'learning_rate': '0.0001854', 'epoch': '0.2571'}
{'loss': '0.7928', 'grad_norm': '0.2594', 'learning_rate': '0.0001849', 'epoch': '0.2637'}
{'loss': '0.74', 'grad_norm': '0.374', 'learning_rate': '0.0001845', 'epoch': '0.2703'}
{'loss': '0.7434', 'grad_norm': '0.243', 'learning_rate': '0.000184', 'epoch': '0.2769'}
{'loss': '0.7812', 'grad_norm': '0.3383', 'learning_rate': '0.0001836', 'epoch': '0.2835'}
{'loss': '0.7586', 'grad_norm': '0.3272', 'learning_rate': '0.0001831', 'epoch': '0.2901'}
{'loss': '0.7635', 'grad_norm': '0.2844', 'learning_rate': '0.0001827', 'epoch': '0.2967'}
{'loss': '0.7354', 'grad_norm': '0.3673', 'learning_rate': '0.0001823', 'epoch': '0.3033'}
{'loss': '0.7531', 'grad_norm': '0.2929', 'learning_rate': '0.0001818', 'epoch': '0.3099'}
{'loss': '0.7546', 'grad_norm': '0.2676', 'learning_rate': '0.0001814', 'epoch': '0.3165'}
{'loss': '0.7796', 'grad_norm': '0.3637', 'learning_rate': '0.0001809', 'epoch': '0.3231'}
{'loss': '0.746', 'grad_norm': '0.4145', 'learning_rate': '0.0001805', 'epoch': '0.3297'}
{'loss': '0.7854', 'grad_norm': '0.307', 'learning_rate': '0.00018', 'epoch': '0.3363'}
{'loss': '0.7712', 'grad_norm': '0.4069', 'learning_rate': '0.0001796', 'epoch': '0.3429'}
{'loss': '0.7458', 'grad_norm': '0.2863', 'learning_rate': '0.0001792', 'epoch': '0.3495'}
{'loss': '0.7801', 'grad_norm': '0.2266', 'learning_rate': '0.0001787', 'epoch': '0.356'}
{'loss': '0.7782', 'grad_norm': '0.1768', 'learning_rate': '0.0001783', 'epoch': '0.3626'}
{'loss': '0.7722', 'grad_norm': '0.2409', 'learning_rate': '0.0001778', 'epoch': '0.3692'}
{'loss': '0.7503', 'grad_norm': '0.2043', 'learning_rate': '0.0001774', 'epoch': '0.3758'}
{'loss': '0.7683', 'grad_norm': '0.2452', 'learning_rate': '0.0001769', 'epoch': '0.3824'}
{'loss': '0.762', 'grad_norm': '0.1802', 'learning_rate': '0.0001765', 'epoch': '0.389'}
{'loss': '0.7971', 'grad_norm': '0.1893', 'learning_rate': '0.0001761', 'epoch': '0.3956'}
{'loss': '0.7325', 'grad_norm': '0.1742', 'learning_rate': '0.0001756', 'epoch': '0.4022'}
{'loss': '0.7585', 'grad_norm': '0.1916', 'learning_rate': '0.0001752', 'epoch': '0.4088'}
{'loss': '0.7541', 'grad_norm': '0.1709', 'learning_rate': '0.0001747', 'epoch': '0.4154'}
{'loss': '0.768', 'grad_norm': '0.2167', 'learning_rate': '0.0001743', 'epoch': '0.422'}
{'loss': '0.772', 'grad_norm': '0.1956', 'learning_rate': '0.0001738', 'epoch': '0.4286'}
{'loss': '0.7502', 'grad_norm': '0.1853', 'learning_rate': '0.0001734', 'epoch': '0.4352'}
{'loss': '0.7635', 'grad_norm': '0.1471', 'learning_rate': '0.0001729', 'epoch': '0.4418'}
{'loss': '0.7566', 'grad_norm': '0.1465', 'learning_rate': '0.0001725', 'epoch': '0.4484'}
{'loss': '0.7369', 'grad_norm': '0.1717', 'learning_rate': '0.0001721', 'epoch': '0.4549'}
{'loss': '0.7353', 'grad_norm': '0.1965', 'learning_rate': '0.0001716', 'epoch': '0.4615'}
{'loss': '0.7579', 'grad_norm': '0.1632', 'learning_rate': '0.0001712', 'epoch': '0.4681'}
{'loss': '0.7593', 'grad_norm': '0.1611', 'learning_rate': '0.0001707', 'epoch': '0.4747'}
{'loss': '0.7428', 'grad_norm': '0.1419', 'learning_rate': '0.0001703', 'epoch': '0.4813'}
{'loss': '0.7688', 'grad_norm': '0.1602', 'learning_rate': '0.0001698', 'epoch': '0.4879'}
{'loss': '0.7508', 'grad_norm': '0.1377', 'learning_rate': '0.0001694', 'epoch': '0.4945'}
{'loss': '0.7679', 'grad_norm': '0.1688', 'learning_rate': '0.000169', 'epoch': '0.5011'}
{'loss': '0.7577', 'grad_norm': '0.1434', 'learning_rate': '0.0001685', 'epoch': '0.5077'}
{'loss': '0.7572', 'grad_norm': '0.1506', 'learning_rate': '0.0001681', 'epoch': '0.5143'}
{'loss': '0.7653', 'grad_norm': '0.1476', 'learning_rate': '0.0001676', 'epoch': '0.5209'}
{'loss': '0.7441', 'grad_norm': '0.1773', 'learning_rate': '0.0001672', 'epoch': '0.5275'}
{'loss': '0.7738', 'grad_norm': '0.1467', 'learning_rate': '0.0001667', 'epoch': '0.5341'}
{'loss': '0.7774', 'grad_norm': '0.1322', 'learning_rate': '0.0001663', 'epoch': '0.5407'}
{'loss': '0.7685', 'grad_norm': '0.1333', 'learning_rate': '0.0001659', 'epoch': '0.5473'}
{'loss': '0.7622', 'grad_norm': '0.1546', 'learning_rate': '0.0001654', 'epoch': '0.5538'}
{'loss': '0.7619', 'grad_norm': '0.1635', 'learning_rate': '0.000165', 'epoch': '0.5604'}
{'loss': '0.7346', 'grad_norm': '0.1396', 'learning_rate': '0.0001645', 'epoch': '0.567'}
{'loss': '0.7641', 'grad_norm': '0.1395', 'learning_rate': '0.0001641', 'epoch': '0.5736'}
{'loss': '0.7682', 'grad_norm': '0.1451', 'learning_rate': '0.0001636', 'epoch': '0.5802'}
{'loss': '0.7516', 'grad_norm': '0.135', 'learning_rate': '0.0001632', 'epoch': '0.5868'}
{'loss': '0.7639', 'grad_norm': '0.1328', 'learning_rate': '0.0001627', 'epoch': '0.5934'}
{'loss': '0.7758', 'grad_norm': '0.1262', 'learning_rate': '0.0001623', 'epoch': '0.6'}
{'loss': '0.7346', 'grad_norm': '0.1654', 'learning_rate': '0.0001619', 'epoch': '0.6066'}
{'loss': '0.7721', 'grad_norm': '0.1414', 'learning_rate': '0.0001614', 'epoch': '0.6132'}
{'loss': '0.7859', 'grad_norm': '0.1444', 'learning_rate': '0.000161', 'epoch': '0.6198'}
{'loss': '0.7365', 'grad_norm': '0.1531', 'learning_rate': '0.0001605', 'epoch': '0.6264'}
{'loss': '0.7679', 'grad_norm': '0.1502', 'learning_rate': '0.0001601', 'epoch': '0.633'}
{'loss': '0.7185', 'grad_norm': '0.1227', 'learning_rate': '0.0001596', 'epoch': '0.6396'}
{'loss': '0.7346', 'grad_norm': '0.1305', 'learning_rate': '0.0001592', 'epoch': '0.6462'}
{'loss': '0.7532', 'grad_norm': '0.1222', 'learning_rate': '0.0001588', 'epoch': '0.6527'}
{'loss': '0.7558', 'grad_norm': '0.1153', 'learning_rate': '0.0001583', 'epoch': '0.6593'}
{'loss': '0.7577', 'grad_norm': '0.1259', 'learning_rate': '0.0001579', 'epoch': '0.6659'}
{'loss': '0.7479', 'grad_norm': '0.1446', 'learning_rate': '0.0001574', 'epoch': '0.6725'}
{'loss': '0.7407', 'grad_norm': '0.147', 'learning_rate': '0.000157', 'epoch': '0.6791'}
{'loss': '0.7483', 'grad_norm': '0.1293', 'learning_rate': '0.0001565', 'epoch': '0.6857'}
{'loss': '0.7336', 'grad_norm': '0.1438', 'learning_rate': '0.0001561', 'epoch': '0.6923'}
{'loss': '0.7454', 'grad_norm': '0.1323', 'learning_rate': '0.0001557', 'epoch': '0.6989'}
{'loss': '0.7633', 'grad_norm': '0.1186', 'learning_rate': '0.0001552', 'epoch': '0.7055'}
{'loss': '0.772', 'grad_norm': '0.1349', 'learning_rate': '0.0001548', 'epoch': '0.7121'}
{'loss': '0.772', 'grad_norm': '0.1435', 'learning_rate': '0.0001543', 'epoch': '0.7187'}
{'loss': '0.7708', 'grad_norm': '0.1341', 'learning_rate': '0.0001539', 'epoch': '0.7253'}
{'loss': '0.7492', 'grad_norm': '0.1255', 'learning_rate': '0.0001534', 'epoch': '0.7319'}
{'loss': '0.7535', 'grad_norm': '0.1226', 'learning_rate': '0.000153', 'epoch': '0.7385'}
{'loss': '0.7313', 'grad_norm': '0.1111', 'learning_rate': '0.0001525', 'epoch': '0.7451'}
{'loss': '0.7645', 'grad_norm': '0.1311', 'learning_rate': '0.0001521', 'epoch': '0.7516'}
{'loss': '0.7588', 'grad_norm': '0.1331', 'learning_rate': '0.0001517', 'epoch': '0.7582'}
{'loss': '0.7322', 'grad_norm': '0.1191', 'learning_rate': '0.0001512', 'epoch': '0.7648'}
{'loss': '0.7608', 'grad_norm': '0.109', 'learning_rate': '0.0001508', 'epoch': '0.7714'}
{'loss': '0.7496', 'grad_norm': '0.1219', 'learning_rate': '0.0001503', 'epoch': '0.778'}
{'loss': '0.7293', 'grad_norm': '0.1349', 'learning_rate': '0.0001499', 'epoch': '0.7846'}
{'loss': '0.7427', 'grad_norm': '0.1156', 'learning_rate': '0.0001494', 'epoch': '0.7912'}
{'loss': '0.7596', 'grad_norm': '0.1163', 'learning_rate': '0.000149', 'epoch': '0.7978'}
{'loss': '0.7393', 'grad_norm': '0.125', 'learning_rate': '0.0001486', 'epoch': '0.8044'}
{'loss': '0.7368', 'grad_norm': '0.1178', 'learning_rate': '0.0001481', 'epoch': '0.811'}
{'loss': '0.7404', 'grad_norm': '0.1278', 'learning_rate': '0.0001477', 'epoch': '0.8176'}
{'loss': '0.7783', 'grad_norm': '0.1188', 'learning_rate': '0.0001472', 'epoch': '0.8242'}
{'loss': '0.7753', 'grad_norm': '0.1338', 'learning_rate': '0.0001468', 'epoch': '0.8308'}
{'loss': '0.7417', 'grad_norm': '0.1151', 'learning_rate': '0.0001463', 'epoch': '0.8374'}
{'loss': '0.7425', 'grad_norm': '0.131', 'learning_rate': '0.0001459', 'epoch': '0.844'}
{'loss': '0.7423', 'grad_norm': '0.128', 'learning_rate': '0.0001455', 'epoch': '0.8505'}
{'loss': '0.7652', 'grad_norm': '0.1279', 'learning_rate': '0.000145', 'epoch': '0.8571'}
{'loss': '0.7462', 'grad_norm': '0.114', 'learning_rate': '0.0001446', 'epoch': '0.8637'}
{'loss': '0.7528', 'grad_norm': '0.1213', 'learning_rate': '0.0001441', 'epoch': '0.8703'}
{'loss': '0.7696', 'grad_norm': '0.1168', 'learning_rate': '0.0001437', 'epoch': '0.8769'}
{'loss': '0.732', 'grad_norm': '0.1221', 'learning_rate': '0.0001432', 'epoch': '0.8835'}
{'loss': '0.745', 'grad_norm': '0.1056', 'learning_rate': '0.0001428', 'epoch': '0.8901'}
{'loss': '0.7217', 'grad_norm': '0.1245', 'learning_rate': '0.0001424', 'epoch': '0.8967'}
{'loss': '0.7595', 'grad_norm': '0.1094', 'learning_rate': '0.0001419', 'epoch': '0.9033'}
{'loss': '0.7226', 'grad_norm': '0.1121', 'learning_rate': '0.0001415', 'epoch': '0.9099'}
{'loss': '0.7703', 'grad_norm': '0.1196', 'learning_rate': '0.000141', 'epoch': '0.9165'}
{'loss': '0.7423', 'grad_norm': '0.1216', 'learning_rate': '0.0001406', 'epoch': '0.9231'}
{'loss': '0.7555', 'grad_norm': '0.1264', 'learning_rate': '0.0001401', 'epoch': '0.9297'}
{'loss': '0.7735', 'grad_norm': '0.1111', 'learning_rate': '0.0001397', 'epoch': '0.9363'}
{'loss': '0.7784', 'grad_norm': '0.1223', 'learning_rate': '0.0001392', 'epoch': '0.9429'}
{'loss': '0.7326', 'grad_norm': '0.1154', 'learning_rate': '0.0001388', 'epoch': '0.9495'}
{'loss': '0.7292', 'grad_norm': '0.1229', 'learning_rate': '0.0001384', 'epoch': '0.956'}
{'loss': '0.7408', 'grad_norm': '0.1086', 'learning_rate': '0.0001379', 'epoch': '0.9626'}
{'loss': '0.7519', 'grad_norm': '0.1146', 'learning_rate': '0.0001375', 'epoch': '0.9692'}
{'loss': '0.747', 'grad_norm': '0.1292', 'learning_rate': '0.000137', 'epoch': '0.9758'}
{'loss': '0.7658', 'grad_norm': '0.1182', 'learning_rate': '0.0001366', 'epoch': '0.9824'}
{'loss': '0.786', 'grad_norm': '0.1189', 'learning_rate': '0.0001361', 'epoch': '0.989'}
{'loss': '0.7467', 'grad_norm': '0.121', 'learning_rate': '0.0001357', 'epoch': '0.9956'}
{'loss': '0.7715', 'grad_norm': '0.1702', 'learning_rate': '0.0001353', 'epoch': '1'}
{'loss': '0.7921', 'grad_norm': '0.1113', 'learning_rate': '0.0001348', 'epoch': '1.007'}
{'loss': '0.7476', 'grad_norm': '0.1258', 'learning_rate': '0.0001344', 'epoch': '1.013'}
{'loss': '0.7289', 'grad_norm': '0.1153', 'learning_rate': '0.0001339', 'epoch': '1.02'}
{'loss': '0.7252', 'grad_norm': '0.1205', 'learning_rate': '0.0001335', 'epoch': '1.026'}
{'loss': '0.7462', 'grad_norm': '0.119', 'learning_rate': '0.000133', 'epoch': '1.033'}
{'loss': '0.7692', 'grad_norm': '0.1185', 'learning_rate': '0.0001326', 'epoch': '1.04'}
{'loss': '0.7667', 'grad_norm': '0.1058', 'learning_rate': '0.0001322', 'epoch': '1.046'}
{'loss': '0.7548', 'grad_norm': '0.1093', 'learning_rate': '0.0001317', 'epoch': '1.053'}
{'loss': '0.7153', 'grad_norm': '0.114', 'learning_rate': '0.0001313', 'epoch': '1.059'}
{'loss': '0.7608', 'grad_norm': '0.1267', 'learning_rate': '0.0001308', 'epoch': '1.066'}
{'loss': '0.7619', 'grad_norm': '0.1243', 'learning_rate': '0.0001304', 'epoch': '1.073'}
{'loss': '0.7663', 'grad_norm': '0.1055', 'learning_rate': '0.0001299', 'epoch': '1.079'}
{'loss': '0.7612', 'grad_norm': '0.1014', 'learning_rate': '0.0001295', 'epoch': '1.086'}
{'loss': '0.7447', 'grad_norm': '0.1115', 'learning_rate': '0.000129', 'epoch': '1.092'}
{'loss': '0.7178', 'grad_norm': '0.1127', 'learning_rate': '0.0001286', 'epoch': '1.099'}
{'loss': '0.7379', 'grad_norm': '0.1141', 'learning_rate': '0.0001282', 'epoch': '1.105'}
{'loss': '0.7608', 'grad_norm': '0.1065', 'learning_rate': '0.0001277', 'epoch': '1.112'}
{'loss': '0.7194', 'grad_norm': '0.1149', 'learning_rate': '0.0001273', 'epoch': '1.119'}
{'loss': '0.7595', 'grad_norm': '0.1115', 'learning_rate': '0.0001268', 'epoch': '1.125'}
{'loss': '0.7485', 'grad_norm': '0.12', 'learning_rate': '0.0001264', 'epoch': '1.132'}
{'loss': '0.7492', 'grad_norm': '0.1041', 'learning_rate': '0.0001259', 'epoch': '1.138'}
{'loss': '0.7587', 'grad_norm': '0.1206', 'learning_rate': '0.0001255', 'epoch': '1.145'}
{'loss': '0.7501', 'grad_norm': '0.1219', 'learning_rate': '0.0001251', 'epoch': '1.152'}
{'loss': '0.736', 'grad_norm': '0.1657', 'learning_rate': '0.0001246', 'epoch': '1.158'}
{'loss': '0.7386', 'grad_norm': '0.09897', 'learning_rate': '0.0001242', 'epoch': '1.165'}
{'loss': '0.7485', 'grad_norm': '0.1092', 'learning_rate': '0.0001237', 'epoch': '1.171'}
{'loss': '0.7329', 'grad_norm': '0.1238', 'learning_rate': '0.0001233', 'epoch': '1.178'}
{'loss': '0.7328', 'grad_norm': '0.1317', 'learning_rate': '0.0001228', 'epoch': '1.185'}
{'loss': '0.7543', 'grad_norm': '0.1047', 'learning_rate': '0.0001224', 'epoch': '1.191'}
{'loss': '0.7555', 'grad_norm': '0.1089', 'learning_rate': '0.000122', 'epoch': '1.198'}
{'loss': '0.7487', 'grad_norm': '0.1198', 'learning_rate': '0.0001215', 'epoch': '1.204'}
{'loss': '0.7853', 'grad_norm': '0.1306', 'learning_rate': '0.0001211', 'epoch': '1.211'}
{'loss': '0.7667', 'grad_norm': '0.1129', 'learning_rate': '0.0001206', 'epoch': '1.218'}
{'loss': '0.7544', 'grad_norm': '0.1001', 'learning_rate': '0.0001202', 'epoch': '1.224'}
{'loss': '0.7523', 'grad_norm': '0.1141', 'learning_rate': '0.0001197', 'epoch': '1.231'}
{'loss': '0.7644', 'grad_norm': '0.121', 'learning_rate': '0.0001193', 'epoch': '1.237'}
{'loss': '0.7588', 'grad_norm': '0.1114', 'learning_rate': '0.0001188', 'epoch': '1.244'}
{'loss': '0.7176', 'grad_norm': '0.1052', 'learning_rate': '0.0001184', 'epoch': '1.251'}
{'loss': '0.7544', 'grad_norm': '0.1269', 'learning_rate': '0.000118', 'epoch': '1.257'}
{'loss': '0.7322', 'grad_norm': '0.1199', 'learning_rate': '0.0001175', 'epoch': '1.264'}
{'loss': '0.776', 'grad_norm': '0.1226', 'learning_rate': '0.0001171', 'epoch': '1.27'}
{'loss': '0.7696', 'grad_norm': '0.12', 'learning_rate': '0.0001166', 'epoch': '1.277'}
{'loss': '0.743', 'grad_norm': '0.1248', 'learning_rate': '0.0001162', 'epoch': '1.284'}
{'loss': '0.7531', 'grad_norm': '0.09845', 'learning_rate': '0.0001157', 'epoch': '1.29'}
{'loss': '0.7713', 'grad_norm': '0.1085', 'learning_rate': '0.0001153', 'epoch': '1.297'}
{'loss': '0.7114', 'grad_norm': '0.1152', 'learning_rate': '0.0001149', 'epoch': '1.303'}
{'loss': '0.7725', 'grad_norm': '0.1359', 'learning_rate': '0.0001144', 'epoch': '1.31'}
{'loss': '0.7512', 'grad_norm': '0.1288', 'learning_rate': '0.000114', 'epoch': '1.316'}
{'loss': '0.7636', 'grad_norm': '0.1056', 'learning_rate': '0.0001135', 'epoch': '1.323'}
{'loss': '0.7482', 'grad_norm': '0.1175', 'learning_rate': '0.0001131', 'epoch': '1.33'}
{'loss': '0.7541', 'grad_norm': '0.1069', 'learning_rate': '0.0001126', 'epoch': '1.336'}
{'loss': '0.7508', 'grad_norm': '0.123', 'learning_rate': '0.0001122', 'epoch': '1.343'}
{'loss': '0.7441', 'grad_norm': '0.1114', 'learning_rate': '0.0001118', 'epoch': '1.349'}
{'loss': '0.7564', 'grad_norm': '0.09798', 'learning_rate': '0.0001113', 'epoch': '1.356'}
{'loss': '0.7198', 'grad_norm': '0.1035', 'learning_rate': '0.0001109', 'epoch': '1.363'}
{'loss': '0.7565', 'grad_norm': '0.1054', 'learning_rate': '0.0001104', 'epoch': '1.369'}
{'loss': '0.723', 'grad_norm': '0.1025', 'learning_rate': '0.00011', 'epoch': '1.376'}
{'loss': '0.77', 'grad_norm': '0.1047', 'learning_rate': '0.0001095', 'epoch': '1.382'}
{'loss': '0.7504', 'grad_norm': '0.1085', 'learning_rate': '0.0001091', 'epoch': '1.389'}
{'loss': '0.7749', 'grad_norm': '0.1125', 'learning_rate': '0.0001086', 'epoch': '1.396'}
{'loss': '0.7576', 'grad_norm': '0.1064', 'learning_rate': '0.0001082', 'epoch': '1.402'}
{'loss': '0.7475', 'grad_norm': '0.1079', 'learning_rate': '0.0001078', 'epoch': '1.409'}
{'loss': '0.7389', 'grad_norm': '0.1152', 'learning_rate': '0.0001073', 'epoch': '1.415'}
{'loss': '0.7273', 'grad_norm': '0.1269', 'learning_rate': '0.0001069', 'epoch': '1.422'}
{'loss': '0.7493', 'grad_norm': '0.1111', 'learning_rate': '0.0001064', 'epoch': '1.429'}
{'loss': '0.7516', 'grad_norm': '0.1051', 'learning_rate': '0.000106', 'epoch': '1.435'}
{'loss': '0.7699', 'grad_norm': '0.09534', 'learning_rate': '0.0001055', 'epoch': '1.442'}
{'loss': '0.7185', 'grad_norm': '0.1065', 'learning_rate': '0.0001051', 'epoch': '1.448'}
{'loss': '0.7564', 'grad_norm': '0.1129', 'learning_rate': '0.0001047', 'epoch': '1.455'}
{'loss': '0.7591', 'grad_norm': '0.1133', 'learning_rate': '0.0001042', 'epoch': '1.462'}
{'loss': '0.7274', 'grad_norm': '0.1068', 'learning_rate': '0.0001038', 'epoch': '1.468'}
{'loss': '0.7239', 'grad_norm': '0.1117', 'learning_rate': '0.0001033', 'epoch': '1.475'}
{'loss': '0.7723', 'grad_norm': '0.1059', 'learning_rate': '0.0001029', 'epoch': '1.481'}
{'loss': '0.7521', 'grad_norm': '0.1085', 'learning_rate': '0.0001024', 'epoch': '1.488'}
{'loss': '0.7702', 'grad_norm': '0.1127', 'learning_rate': '0.000102', 'epoch': '1.495'}
{'loss': '0.6921', 'grad_norm': '0.1148', 'learning_rate': '0.0001016', 'epoch': '1.501'}
{'loss': '0.7632', 'grad_norm': '0.1129', 'learning_rate': '0.0001011', 'epoch': '1.508'}
{'loss': '0.7587', 'grad_norm': '0.1193', 'learning_rate': '0.0001007', 'epoch': '1.514'}
{'loss': '0.7577', 'grad_norm': '0.1034', 'learning_rate': '0.0001002', 'epoch': '1.521'}
{'loss': '0.7414', 'grad_norm': '0.1101', 'learning_rate': '9.978e-05', 'epoch': '1.527'}
{'loss': '0.7557', 'grad_norm': '0.1106', 'learning_rate': '9.933e-05', 'epoch': '1.534'}
{'loss': '0.7587', 'grad_norm': '0.1217', 'learning_rate': '9.889e-05', 'epoch': '1.541'}
{'loss': '0.7419', 'grad_norm': '0.1038', 'learning_rate': '9.845e-05', 'epoch': '1.547'}
{'loss': '0.785', 'grad_norm': '0.1117', 'learning_rate': '9.8e-05', 'epoch': '1.554'}
{'loss': '0.761', 'grad_norm': '0.1081', 'learning_rate': '9.756e-05', 'epoch': '1.56'}
{'loss': '0.7561', 'grad_norm': '0.1136', 'learning_rate': '9.712e-05', 'epoch': '1.567'}
{'loss': '0.7354', 'grad_norm': '0.1223', 'learning_rate': '9.667e-05', 'epoch': '1.574'}
{'loss': '0.7353', 'grad_norm': '0.1122', 'learning_rate': '9.623e-05', 'epoch': '1.58'}
{'loss': '0.734', 'grad_norm': '0.1051', 'learning_rate': '9.579e-05', 'epoch': '1.587'}
{'loss': '0.7372', 'grad_norm': '0.09601', 'learning_rate': '9.534e-05', 'epoch': '1.593'}
{'loss': '0.7621', 'grad_norm': '0.1114', 'learning_rate': '9.49e-05', 'epoch': '1.6'}
{'loss': '0.7407', 'grad_norm': '0.1116', 'learning_rate': '9.446e-05', 'epoch': '1.607'}
{'loss': '0.7529', 'grad_norm': '0.1264', 'learning_rate': '9.401e-05', 'epoch': '1.613'}
{'loss': '0.7421', 'grad_norm': '0.122', 'learning_rate': '9.357e-05', 'epoch': '1.62'}
